"state_abbr","brand_name","technology","count"
"IA","FMTC of Stanton Iowa",50,"5207"
"IA","FMTCS ALBN FTTH",50,"611"
"IA","FMTCS SHLB FTTH",50,"1183"
"IA","FMTCS URBN FTTH",50,"1009"
"AZ","FMTV",70,"294"
"CA","FMTV",70,"69"
"NC","FOCUS BROADBAND",40,"35358"
"NC","FOCUS BROADBAND",50,"65059"
"MN","Fond_du_Lac_Communications",50,"1796"
"KY","Foothills Rural Telephone Coop. Corp., Inc.",50,"18967"
"CO","Force Broadband",50,"2294"
"CO","Force Broadband",70,"43789"
"TX","Foremost Telecommunications",50,"854114"
"TX","Foremost  Telecommunications",10,"2"
"CA","Foresthill Telephone",10,"2703"
"CA","Foresthill Telephone",50,"1947"
"TN","Forked Deer Connect LLC",50,"9473"
"GA","Forsyth CableNet,LLC.",40,"3613"
"GA","Forsyth CableNet,LLC.",50,"2406"
"CO","FORT COLLINS CONNEXION",50,"40369"
"IA","Fort Dodge Fiber",50,"23"
"AZ","Fort Mojave Telecommunications, Inc.",50,"1095"
"CA","Fort Mojave Telecommunications, Inc.",50,"78"
"NV","Fort Mojave Telecommunications, Inc.",50,"223"
"SD","Fort Randall Telephone Company",10,"2383"
"SD","Fort Randall Telephone Company",40,"1317"
"SD","Fort Randall Telephone Company",50,"2861"
"SD","Fort Randall Telephone Compnay",10,"436"
"SD","Fort Randall Telphone Company",10,"196"
"WV","Foster Communications LLC",70,"148"
"WI","Four Lakes Broadband",70,"7101"
"AR","Four States Fiber",50,"6210"
"OK","Four States Fiber",50,"201"
"TX","Four States Fiber",50,"1807"
"IN","Fourway",50,"13"
"IN","Fourway",70,"10820"
"IN","Fourway",71,"42786"
"MI","Fourway",70,"18"
"MI","Fourway",71,"231"
"IA","Fox Xchange",50,"204"
"FL","FPUAnet Communications",50,"582"
"CA","FractalVision",70,"1115"
"KY","FrankfortPlantBoard",40,"17956"
"KY","FrankfortPlantBoard",50,"27932"
"KY","Frank Howard TV Cable Inc.",40,"4021"
"KY","Franklin EPB Fiber",50,"5824"
"WA","Franklin PUD",50,"403"
"MS","Franklin Telephone Co. Inc",10,"8592"
"MS","Franklin Telephone Co. Inc",50,"4717"
"VT","Franklin Telephone Company",10,"931"
"VT","Franklin Telephone Company",50,"862"
"AL","Freedom Fiber",50,"37350"
"MS","Freedom Fiber",50,"27"
"AZ","Free Range Internet",70,"2403"
"AZ","Free Range Internet",72,"2138"
"ID","Fremont Telcom Co.",10,"8914"
"ID","Fremont Telcom Co.",50,"2493"
"MT","Fremont Telcom Co.",50,"31"
"NC","French Broad Electric Membership Corporation",50,"12690"
"TN","French Broad Electric Membership Corporation",50,"891"
"AL","FRONTIER",10,"11507"
"AZ","FRONTIER",10,"83385"
"AZ","FRONTIER",50,"315"
"AZ","FRONTIER",70,"447"
"CA","FRONTIER",10,"142535"
"CA","FRONTIER",50,"1540992"
"CA","FRONTIER",70,"14171"
"CT","FRONTIER",10,"249491"
"CT","FRONTIER",50,"635496"
"FL","FRONTIER",10,"4012"
"FL","FRONTIER",50,"1131271"
"GA","FRONTIER",10,"10476"
"GA","FRONTIER",50,"1"
"IA","FRONTIER",10,"24430"
"IA","FRONTIER",50,"90"
"IA","FRONTIER",70,"2168"
"IL","FRONTIER",10,"395377"
"IL","FRONTIER",50,"30506"
"IL","FRONTIER",70,"22891"
"IN","FRONTIER",10,"253010"
"IN","FRONTIER",50,"157826"
"IN","FRONTIER",70,"23712"
"MI","FRONTIER",10,"250894"
"MI","FRONTIER",50,"34311"
"MI","FRONTIER",70,"2051"
"MN","FRONTIER",10,"145836"
"MN","FRONTIER",50,"14078"
"MN","FRONTIER",70,"5875"
"MS","FRONTIER",10,"2034"
"NC","FRONTIER",10,"102848"
"NC","FRONTIER",50,"3969"
"NE","FRONTIER",10,"27384"
"NE","FRONTIER",50,"19"
"NE","FRONTIER",70,"1129"
"NM","FRONTIER",10,"146"
"NM","FRONTIER",70,"29"
"NV","FRONTIER",10,"27704"
"NV","FRONTIER",50,"171"
"NV","FRONTIER",70,"1716"
"NY","FRONTIER",10,"243177"
"NY","FRONTIER",50,"81216"
"OH","FRONTIER",10,"229096"
"OH","FRONTIER",50,"66103"
"OH","FRONTIER",70,"3"
"PA","FRONTIER",10,"118967"
"PA","FRONTIER",50,"59112"
"SC","FRONTIER",10,"57105"
"SC","FRONTIER",50,"8880"
"TN","FRONTIER",10,"57214"
"TN","FRONTIER",50,"653"
"TX","FRONTIER",10,"43087"
"TX","FRONTIER",50,"701463"
"TX","FRONTIER",70,"19679"
"UT","FRONTIER",10,"12431"
"UT","FRONTIER",70,"331"
"WI","FRONTIER",10,"200879"
"WI","FRONTIER",50,"11090"
"WV","FRONTIER",10,"189135"
"WV","FRONTIER",50,"139912"
"SC","FTC",10,"21709"
"SC","FTC",50,"43881"
"SC","FTC DSI",10,"15332"
"SC","FTC DSI",50,"1884"
"SC","FTC Wireless",71,"3287"
"LA","FulAir",70,"8644"
"PA","Full Service Network LP",10,"35"
"IA","FullSpeed LLC",72,"5157"
"IL","FullSpeed LLC",70,"1017"
"IL","FullSpeed LLC",72,"3930"
"MS","Fulton Telephone Company",10,"4686"
"MS","Fulton Telephone Company",50,"3480"
"CA","Further Reach",70,"6417"
"PR","Fuse Telecom LLC",0,"74"
"PR","Fuse Telecom LLC",50,"18"
"AL","Fusion",10,"7"
"AL","Fusion",50,"1"
"AL","Fusion",70,"3"
"AR","Fusion",10,"1"
"AR","Fusion",50,"4"
"AR","Fusion",70,"2"
"AZ","Fusion",10,"12"
"AZ","Fusion",40,"1"
"AZ","Fusion",50,"6"
"AZ","Fusion",70,"2"
"CA","Fusion",10,"147"
"CA","Fusion",50,"122"
"CA","Fusion",70,"110"
"CO","Fusion",10,"18"
"CO","Fusion",50,"9"
"CO","Fusion",70,"8"
"CT","Fusion",10,"16"
"CT","Fusion",50,"1"
"CT","Fusion",70,"2"
"DC","Fusion",10,"14"
"DC","Fusion",50,"3"
"DE","Fusion",10,"2"
"FL","Fusion",10,"66"
"FL","Fusion",40,"1"
"FL","Fusion",50,"43"
"FL","Fusion",70,"3"
"GA","Fusion",10,"52"
"GA","Fusion",40,"3"
"GA","Fusion",50,"57"
"GA","Fusion",70,"24"
"IA","Fusion",10,"1"
"IA","Fusion",50,"5"
"IA","Fusion",70,"1"
"ID","Fusion",10,"2"
"ID","Fusion",50,"2"
"IL","Fusion",10,"34"
"IL","Fusion",40,"1"
"IL","Fusion",50,"15"
"IL","Fusion",70,"8"
"IN","Fusion",10,"6"
"IN","Fusion",40,"1"
"IN","Fusion",50,"6"
"IN","Fusion",70,"1"
"KS","Fusion",10,"6"
"KS","Fusion",50,"3"
"KS","Fusion",70,"11"
"KY","Fusion",10,"4"
"KY","Fusion",50,"1"
"LA","Fusion",10,"3"
"LA","Fusion",40,"1"
"LA","Fusion",50,"5"
"MA","Fusion",10,"20"
"MA","Fusion",50,"3"
"MA","Fusion",70,"10"
"MD","Fusion",10,"18"
"MD","Fusion",40,"1"
"MD","Fusion",50,"11"
"MD","Fusion",70,"2"
"MI","Fusion",10,"19"
"MI","Fusion",50,"9"
"MI","Fusion",70,"2"
"MN","Fusion",10,"13"
"MN","Fusion",50,"4"
"MO","Fusion",50,"4"
"MO","Fusion",70,"26"
"MS","Fusion",10,"4"
"MS","Fusion",40,"1"
"MS","Fusion",50,"1"
"MS","Fusion",70,"1"
"NC","Fusion",10,"8"
"NC","Fusion",50,"10"
"NC","Fusion",70,"1"
"ND","Fusion",50,"2"
"ND","Fusion",70,"1"
"NE","Fusion",10,"1"
"NE","Fusion",50,"2"
"NJ","Fusion",10,"27"
"NJ","Fusion",50,"64"
"NJ","Fusion",70,"5"
"NM","Fusion",10,"4"
"NM","Fusion",50,"1"
"NM","Fusion",70,"8"
"NV","Fusion",10,"4"
"NV","Fusion",70,"2"
"NY","Fusion",10,"49"
"NY","Fusion",40,"3"
"NY","Fusion",50,"16"
"NY","Fusion",70,"9"
"OH","Fusion",10,"15"
"OH","Fusion",40,"1"
"OH","Fusion",50,"93"
"OH","Fusion",70,"2"
"OK","Fusion",10,"7"
"OK","Fusion",50,"4"
"OK","Fusion",70,"4"
"PA","Fusion",10,"17"
"PA","Fusion",40,"2"
"PA","Fusion",50,"7"
"PA","Fusion",70,"1"
"RI","Fusion",10,"1"
"RI","Fusion",40,"1"
"SC","Fusion",10,"5"
"SC","Fusion",50,"10"
"SC","Fusion",70,"1"
"TN","Fusion",10,"17"
"TN","Fusion",50,"5"
"TN","Fusion",70,"1"
"TX","Fusion",10,"64"
"TX","Fusion",40,"7"
"TX","Fusion",50,"85"
"TX","Fusion",70,"46"
"UT","Fusion",10,"7"
"UT","Fusion",50,"1"
"UT","Fusion",70,"2"
"VA","Fusion",10,"10"
"VA","Fusion",40,"1"
"VA","Fusion",50,"4"
"VA","Fusion",70,"1"
"WA","Fusion",10,"20"
"WA","Fusion",50,"7"
"WA","Fusion",70,"2"
"WI","Fusion",10,"2"
"WI","Fusion",50,"1"
"AL","Fusion Cloud Services, Inc.",10,"15"
"AR","Fusion Cloud Services, Inc.",10,"2"
"AZ","Fusion Cloud Services, Inc.",10,"4"
"CA","Fusion Cloud Services, Inc.",10,"230"
"CA","Fusion Cloud Services, Inc.",50,"97"
"CA","Fusion Cloud Services, Inc.",70,"1"
"CO","Fusion Cloud Services, Inc.",10,"23"
"CO","Fusion Cloud Services, Inc.",50,"21"
"CT","Fusion Cloud Services, Inc.",10,"4"
"DC","Fusion Cloud Services, Inc.",10,"9"
"DC","Fusion Cloud Services, Inc.",50,"5"
"DE","Fusion Cloud Services, Inc.",10,"1"
"FL","Fusion Cloud Services, Inc.",10,"46"
"FL","Fusion Cloud Services, Inc.",50,"21"
"FL","Fusion Cloud Services, Inc.",70,"1"
"GA","Fusion Cloud Services, Inc.",10,"230"
"GA","Fusion Cloud Services, Inc.",50,"96"
"GA","Fusion Cloud Services, Inc.",70,"1"
"IA","Fusion Cloud Services, Inc.",10,"5"
"ID","Fusion Cloud Services, Inc.",10,"4"
"IL","Fusion Cloud Services, Inc.",10,"47"
"IL","Fusion Cloud Services, Inc.",50,"30"
"IN","Fusion Cloud Services, Inc.",10,"9"
"KS","Fusion Cloud Services, Inc.",10,"3"
"KY","Fusion Cloud Services, Inc.",10,"5"
"KY","Fusion Cloud Services, Inc.",50,"1"
"LA","Fusion Cloud Services, Inc.",10,"15"
"MA","Fusion Cloud Services, Inc.",10,"3"
"MD","Fusion Cloud Services, Inc.",10,"33"
"MD","Fusion Cloud Services, Inc.",50,"2"
"MI","Fusion Cloud Services, Inc.",10,"7"
"MI","Fusion Cloud Services, Inc.",50,"4"
"MI","Fusion Cloud Services, Inc.",70,"1"
"MN","Fusion Cloud Services, Inc.",10,"10"
"MO","Fusion Cloud Services, Inc.",70,"1"
"MS","Fusion Cloud Services, Inc.",10,"5"
"MS","Fusion Cloud Services, Inc.",50,"1"
"MT","Fusion Cloud Services, Inc.",10,"1"
"NC","Fusion Cloud Services, Inc.",10,"16"
"NC","Fusion Cloud Services, Inc.",50,"2"
"ND","Fusion Cloud Services, Inc.",10,"3"
"NE","Fusion Cloud Services, Inc.",10,"2"
"NJ","Fusion Cloud Services, Inc.",10,"13"
"NJ","Fusion Cloud Services, Inc.",50,"1"
"NM","Fusion Cloud Services, Inc.",10,"1"
"NV","Fusion Cloud Services, Inc.",10,"4"
"NY","Fusion Cloud Services, Inc.",10,"20"
"OH","Fusion Cloud Services, Inc.",10,"8"
"OH","Fusion Cloud Services, Inc.",50,"3"
"OK","Fusion Cloud Services, Inc.",10,"5"
"OR","Fusion Cloud Services, Inc.",10,"1"
"PA","Fusion Cloud Services, Inc.",10,"9"
"PA","Fusion Cloud Services, Inc.",50,"2"
"RI","Fusion Cloud Services, Inc.",50,"1"
"SC","Fusion Cloud Services, Inc.",10,"6"
"SC","Fusion Cloud Services, Inc.",70,"1"
"SD","Fusion Cloud Services, Inc.",10,"2"
"TN","Fusion Cloud Services, Inc.",10,"47"
"TN","Fusion Cloud Services, Inc.",50,"1"
"TN","Fusion Cloud Services, Inc.",70,"3"
"TX","Fusion Cloud Services, Inc.",10,"250"
"TX","Fusion Cloud Services, Inc.",50,"162"
"UT","Fusion Cloud Services, Inc.",10,"1"
"VA","Fusion Cloud Services, Inc.",10,"3"
"VA","Fusion Cloud Services, Inc.",50,"2"
"WA","Fusion Cloud Services, Inc.",10,"12"
"WA","Fusion Cloud Services, Inc.",50,"7"
"WI","Fusion Cloud Services, Inc.",10,"3"
"WI","Fusion Cloud Services, Inc.",50,"1"
"WY","Fusion Cloud Services, Inc.",10,"3"
"UT","Fusion Networks",50,"17"
"UT","Fusion Networks",70,"653"
"IL","Futiva",50,"12102"
"MD","Future Broadband",70,"12039"
"ID","FYBERCOM LLC",50,"4133"
"ID","FYBERCOM LLC",70,"133619"
"ID","FYBERCOM LLC",71,"18142"
"AR","G5 Internet LLC",70,"8518"
"MN","Garden Valley Technologies",10,"23"
"MN","Garden Valley Technologies",50,"21836"
"MN","Gardonville Cooperative",10,"1668"
"MN","Gardonville Cooperative",50,"4209"
"MO","Gateway Fiber",50,"37073"
"PR","G&B Networks Solutions Inc",70,"9470"
"KS","GBT Communications, Inc.",40,"1081"
"KS","GBT Communications, Inc.",50,"3059"
"KS","GBT Communications, Inc.",70,"3035"
"KS","GBT Communications, Inc.",71,"1717"
"KS","GBT Communications, Inc.",72,"1408"
"GA","gcibroadband",70,"180"
"AK","GCI Communication Corp.",40,"161696"
"AK","GCI Communication Corp.",50,"2338"
"AK","GCI Communication Corp.",70,"7846"
"IN","Geetingsville Telephone Co., Inc.",10,"769"
"IN","Geetingsville Telephone Co., Inc.",50,"664"
"IN","Geetingsville Telephone Co., Inc.",70,"1053"
"IN","Geetingsville Telephone Co., Inc.",72,"3906"
"IA","Geneseo Communications Services, Inc.",50,"11293"
"IL","Geneseo Communications Services, Inc.",50,"19986"
"IL","Geneseo Telephone Company",10,"4266"
"IL","Geneseo Telephone Company",50,"5052"
"IL","Geneseo Telephone Company",71,"1110"
"WI","Geneva On-Line",50,"115"
"WI","Geneva On-Line",70,"1676"
"AZ","GeoLinks",71,"9"
"CA","GeoLinks",50,"10"
"CA","GeoLinks",71,"230401"
"NV","GeoLinks",71,"25939"
"MS","Georgetown Telephone Company",10,"46"
"AL","Georgia Windstream, LLC.",10,"5"
"GA","Georgia Windstream, LLC.",10,"80691"
"GA","Georgia Windstream, LLC.",50,"17243"
"GA","Georgia Windstream, LLC.",71,"99"
"NC","Georgia Windstream, LLC.",10,"40"
"NY","Germantown Telephone Company",50,"4790"
"OR","Gervais Telephone Company",10,"63"
"OR","Gervais Telephone Company",50,"1107"
"OK","GetRealFiber",50,"3363"
"TX","GEUS",40,"9970"
"TX","GEUS",50,"4"
"CO","GhostFiber",50,"10"
"FL","GhostFiber",50,"1"
"GA","GhostFiber",50,"4"
"TX","GhostFiber",40,"82"
"TX","GhostFiber",50,"8"
"KS","Giant Communications",10,"60"
"KS","Giant Communications",40,"4311"
"KS","Giant Communications",50,"5050"
"KS","Giant Communications",70,"4478"
"KS","Giant Communications",71,"5293"
"KS","Giant Communications",72,"5480"
"KY","Gibson Connect",50,"2320"
"TN","Gibson Connect",50,"31794"
"VA","GigaBeam Networks, LLC",50,"2460"
"VA","GigaBeam Networks, LLC",70,"5819"
"VA","GigaBeam Networks, LLC",72,"6237"
"WV","GigaBeam Networks, LLC",70,"1542"
"WV","GigaBeam Networks, LLC",72,"3907"
"MN","Gigabit Minnesota",50,"3796"
"CA","GigabitNow",50,"4866"
"IA","GigFire",50,"16"
"IA","GigFire",70,"67647"
"IL","GigFire",70,"28914"
"KS","GigFire",70,"12"
"MN","GigFire",50,"9395"
"MN","GigFire",70,"150312"
"MO","GigFire",50,"1746"
"MO","GigFire",70,"129"
"ND","GigFire",70,"333"
"NE","GigFire",70,"46379"
"SD","GigFire",70,"17736"
"TN","GigFire",50,"6324"
"TN","GigFire",70,"3224"
"WI","GigFire",70,"2431"
"CA","GIGGLE FIBER,LLC",40,"22735"
"CA","GIGGLE FIBER,LLC",50,"354"
"AZ","Gila River Telecommunications Inc.",10,"1720"
"AZ","Gila River Telecommunications Inc.",50,"2267"
"OH","Glandorf Internet",50,"2078"
"IL","Glasford Telephone Company",10,"241"
"IL","Glasford Telephone Company",50,"1087"
"KY","Glasgow EPB",40,"7803"
"NE","Glenwood Network Services, Inc.",50,"1469"
"NE","Glenwood Telecommunications Inc.",50,"5179"
"NE","Glenwood Telecommunications Inc.",70,"4868"
"GA","Glenwood Telephone Company",10,"644"
"GA","Glenwood Telephone Company",50,"794"
"NE","Glenwood Telephone Membership Corporation",50,"3379"
"MT","Global Net",50,"113"
"MT","Global Net",70,"910"
"MD","Glo Fiber",50,"5444"
"PA","Glo Fiber",50,"20921"
"VA","Glo Fiber",50,"118590"
"WV","Glo Fiber",50,"7860"
"MD","Glo Fiber Enterprise",50,"58"
"PA","Glo Fiber Enterprise",50,"218"
"VA","Glo Fiber Enterprise",50,"1416"
"WV","Glo Fiber Enterprise",50,"165"
"OH","GLW Broadband",40,"8639"
"OH","GMN Wireless Broadband",70,"8226"
"OH","Go Bee Wireless LLC",70,"15"
"KS","GoBrolly",70,"7048"
"MO","GoBrolly",70,"1371"
"KS","Golden Belt Telephone Association, Inc",10,"288"
"KS","Golden Belt Telephone Association, Inc",50,"6964"
"NE","Golden West Telecommunications",10,"5"
"NE","Golden West Telecommunications",50,"128"
"SD","Golden West Telecommunications",10,"7044"
"SD","Golden West Telecommunications",40,"2170"
"SD","Golden West Telecommunications",50,"39603"
"WY","Golden West Telecommunications",50,"40"
"IA","Goldfield Telephone Co Inc",10,"1074"
"IA","Goldfield Telephone Co Inc",50,"591"
"NY","GoNetspeed",50,"30002"
"MO","GoNetSpeed :  Otelco : I-Land Internet",70,"3703"
"MO","GoNetSpeed :  Otelco : I-Land Internet",72,"1227"
"PR","GoNetworkPR",50,"225"
"PR","GoNetworkPR",70,"1438"
"IN","Good Connections  LLC",70,"15888"
"AL","Google Fiber",50,"68854"
"AZ","Google Fiber",50,"556"
"CA","Google Fiber",50,"20604"
"GA","Google Fiber",50,"16017"
"IA","Google Fiber",50,"10116"
"KS","Google Fiber",50,"202753"
"MO","Google Fiber",50,"231751"
"NC","Google Fiber",50,"213649"
"TN","Google Fiber",50,"44651"
"TX","Google Fiber",50,"321332"
"UT","Google Fiber",50,"157483"
"KS","Gorham Telcom",50,"891"
"MO","GoSEMO, LLC",50,"16819"
"IL","Grafton Technologies, Inc",50,"8"
"IL","Grafton Technologies, Inc.",10,"4036"
"IL","Grafton Technologies, Inc.",50,"1538"
"IL","Grafton Telephone Company",10,"788"
"IL","Grafton Telephone Company",50,"824"
"MO","Granby Telephone Company",50,"3445"
"MA","Granby Telephone LLC",10,"1453"
"MA","Granby Telephone LLC",50,"3"
"CO","Grand County Intetnet Services Inc.",70,"3249"
"CO","Grand County Intetnet Services Inc.",72,"1189"
"IA","Grand Mound Communications",70,"5969"
"IA","Grand Mound Communications",71,"12750"
"IA","Grand Mound Cooperative Telephone Association",50,"1655"
"IA","Grand River Mutual Telephone Corporation",10,"1"
"IA","Grand River Mutual Telephone Corporation",50,"9877"
"MO","Grand River Mutual Telephone Corporation",50,"16218"
"OK","Grand Telephone Company",10,"4314"
"OK","Grand Telephone Company",50,"1959"
"NH","GRANITE STATE TELEPHONE",10,"1481"
"NH","GRANITE STATE TELEPHONE",50,"5913"
"NH","GRANITE STATE TELEPNONE",50,"4054"
"WA","Grant County PowerNet Inc",50,"38980"
"WA","Grant PUD",50,"38352"
"TX","Grayson Collin Communications",10,"3547"
"TX","Grayson Collin Communications",50,"8292"
"CO","Great Plains Broadband LLC",40,"2444"
"CO","Great Plains Broadband LLC",50,"111"
"NE","Great Plains Broadband LLC",40,"15810"
"NE","Great Plains Broadband LLC",50,"45610"
"KS","Great Plains Communications LLC",10,"14"
"KS","Great Plains Communications LLC",50,"5"
"NE","Great Plains Communications LLC",10,"36018"
"NE","Great Plains Communications LLC",40,"11672"
"NE","Great Plains Communications LLC",50,"9263"
"SD","Great Plains Communications LLC",50,"38"
"OH","GreatWave Communications",10,"41"
"OH","GreatWave Communications",40,"1138"
"OH","GreatWave Communications",50,"6589"
"ME","Great Works Internet",10,"2000"
"ME","Great Works Internet",50,"1853"
"NH","Great Works Internet",10,"2"
"NH","Great Works Internet",50,"5"
"MA","Greenfield Community Energy & Technology (GCET)",50,"10"
"MA","Greenfield Community Energy & Technology (GCET)",70,"3569"
"MO","Green Hills Technologies",50,"4798"
"MO","Green Hills Technologies",71,"231"
"NC","Greenlight",50,"25109"
"NY","Greenlight Networks",50,"110555"
"VT","GREEN MOUNTAIN ACCESS",10,"11860"
"VT","GREEN MOUNTAIN ACCESS",40,"78"
"VT","GREEN MOUNTAIN ACCESS",50,"4889"
"IL","Gridley Telephone Co.",10,"263"
"IL","Gridley Telephone Co.",50,"875"
"OK","Grid Southwest",50,"332"
"TX","GrimesCountyNET",70,"24"
"IA","Griswold Communications Blue Surge Internet",50,"2194"
"MT","Grizzly Broadband LLC",50,"751"
"MT","Grizzly Broadband LLC",70,"24519"
"IA","Grundy Center Municipal Light & Power",40,"1268"
"TX","Gruver.Net",70,"824"
"GU","GTA",10,"33528"
"GU","GTA",50,"1421"
"GU","GTA",72,"4421"
"MO","GTC Broadband Inc",50,"50"
"MO","GTECH Fiber LLC",50,"1209"
"MO","GTECH FiXber LLC",50,"760"
"TX","Gtek Communications",70,"75616"
"TX","Gtek Communications",71,"173815"
"TX","Guadalupe Valley Electric Coop",50,"28764"
"TX","Guadalupe Valley Electric Coop",70,"148465"
"TX","Guadalupe Valley Electric Coop",71,"79788"
"TX","Guadalupe Valley Electric Coop",72,"77222"
"TX","Gulf Coast Broadband",70,"3804"
"TX","Gulf Coast Broadband",72,"7303"
"IA","Guthrie Telecommunications Network, Inc",50,"988"
"IA","Guthrie Telecommunications Network, Inc",70,"152"
"AZ","Gutierrez-Palmenberg  Inc.",71,"782829"
"TX","GVCS",40,"12776"
"TX","GVCS",50,"9251"
"TX","GVTC",10,"16547"
"TX","GVTC",50,"58411"
"NY","Haefele Connect",40,"6890"
"NY","Haefele Connect",50,"8083"
"TX","HallsNet",70,"10479"
"MN","Halstad Telephone",50,"2644"
"ND","Halstad Telephone",50,"1779"
"NY","Hamilton County Cable",50,"1274"
"IL","Hamilton County Communications",50,"1105"
"IL","Hamilton County Communications",70,"282"
"IL","Hamilton County Telephone Coop",10,"2320"
"IL","Hamilton County Telephone Coop",50,"1181"
"NE","Hamilton Long Distance Fiber - Business only",50,"35"
"NE","Hamilton Long Distance Fiber - Bus & Res",50,"1623"
"NE","Hamilton.net, Inc.",70,"38341"
"NE","Hamilton Telephone Company",10,"348"
"NE","Hamilton Telephone Company",50,"5159"
"NY","Hancock Telephone Co",50,"1454"
"PA","Hancock Telephone Co",50,"580"
"CA","Hankins Information Technology",70,"106487"
"CA","Hankins Information Technology Inc.",50,"197"
"WV","Hardy Communications Inc",10,"1004"
"WV","Hardy Communications Inc.",70,"58"
"WV","Hardy Communications, INC CLEC",70,"4972"
"WV","Hardy Telecommunications Inc.",50,"4221"
"WV","Hardy Telecommunications, Inc CLEC",50,"4310"
"WV","Hardy Telecommunications, INC CLEC",10,"1004"
"AL","Hargray Communications",40,"27757"
